CODIGO DE BARRAS,CODIGO INT,DESCRIPCION,Proveedor,CANTIDADES,stock al cargar,Entrada,Salida,Macros,Macros,Stock
7.79127E+12,FLI4193,Colonia Soy Luna,Algabo,0,,0,0,0,0,
7.79127E+12,FLI3804,Sally KIt de Baño,Algabo,0,,0,0,0,0,
7.79127E+12,HLI3455,Batman Gel de cabello / Rev01,Algabo,0,,0,0,0,0,
7.79127E+12,FLI4148,Jabon Barbie Antibacterial,Algabo,0,,0,0,0,0,
7.79127E+12,FLI7130,Espuma de baño Hello Kitty,Algabo,0,,0,0,0,0,
7.79127E+12,FLI4155,Jabon Hello KItty,Algabo,0,,0,0,0,0,
7.79127E+12,FLI4216,Fragancia Corporal Soy Luna / Rev03,Algabo,0,,0,0,0,0,
7.79127E+12,FLI1574,Desodorante Hello Kitty / Rev00,Algabo,0,,0,0,0,0,
7.50627E+12,NLI5537,Jabon Líquido para manos / 1044094,Algabo,0,,0,0,0,0,
7.798E+12,BPE5515,PELELA TORTUGA S/C S/T,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5683,PELELA TORTUGA C/C C/T,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5539,PELELA 3 EN 1 TRICOLOR NENA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5553,PELELA 3 EN 1 TRICOLOR UNISEX,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5522,PELELA 3 EN 1 JUNGLA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5614,PELELA 3 EN 1 UNICORNIO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5737,PELELA 3 EN 1 MICKEY,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5744,PELELA 3 EN 1 DOC JUGUETES,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5751,PELELA 3 EN 1 MINNIE,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5768,PELELA 3 EN 1 PRINCESA SOFIA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5775,PELELA 3 EN 1 NEMO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5782,PELELA 3 EN 1 PEPPA PIG,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5799,PELELA 3 EN 1 PRINCESAS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5805,PELELA 3 EN 1 CARS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5812,PELELA 3 EN 1 LA GRANJA DE ZENON,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA6703,BANQUITO PLASTICO SURTIDO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5102,BAÑERA PLASTICA MICKEY,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5119,BAÑERA PLASTICA MINNIE,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5188,BAÑERA PLASTICA CELESTE,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BCL5195,BAÑERA PLASTICA ROSA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BCL8509,CLICK BLOCKS PRIMERA INFANCIA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BCL8202,CLICK BLOCKS 22 PIEZAS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BCL8400,CLICK BLOCKS 40 PIEZAS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BCL8905,CLICK BLOCKS 90 PIEZAS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NPA3689,MAXI PALA PLASTICA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE6642,ARO PLASTICO 50 CM,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE6659,ARO PLASTICO 40 CM,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE6697,ARO PLASTICO 20 CM,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE3382,JUEGO DE GOLF HOYO EN 1,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE3306,JUEGO DE GOLF MULTI-GOLF,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE3313,JUEGO DE GOLF MICKEY & FRIENDS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,NDE3351,JUEGO DE GOLF TOY STORY,JUGUETOYS,0,,0,0,0,0,
7.798E+12,HCS4624,CASTILLO MAGICO DRAGONES,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FCS4631,CASTILLO MAGICO PRINCESA SOFIA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0305,ANDARIN HADITA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0404,ANDARIN SAFARI,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0503,ANDARIN LOCOMOTORA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0602,ANDARIN MI TREN,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0862,ANDARIN CARRERA SUPER VELOZ,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0565,ANDARIN DOC JUGUETES + KIT,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0343,ANDARIN FULL HADITA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0442,ANDARIN FULL SAFARI,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0541,ANDARIN FULL LOCOMOTORA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0640,ANDARIN FULL MI TREN,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0947,ANDARIN FULL PEPPA PIG,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT0954,ANDARIN FULL LA GRANJA DE ZENON,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RCU0749,CUATRICICLO TURBO SPEED,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RCU0848,CUATRICICLO PRINCESA SOFIA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RCU0855,CUATRICICLO FROZEN,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RCU0879,CUATRI PEPPA PIG,JUGUETOYS,1,,0,0,0,1,
7.798E+12,RCU0886,CUATRI LA GRANJA DE ZENON,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9001,MONSTER 4X4 MINI AUTO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9025,MONSTER 4X4 MINI VOLCADOR,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9032,MONSTER 4X4 MINI MEZCLADOR,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9049,MONSTER 4X4 MINI SOS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9704,MONSTER 4X4 SUPER JEEP,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9735,MONSTER 4X4 SUPER JEEP + PALA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RPT9759,MONSTER 4X4 TODO TERRENO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RTR2705,TRICICLO BUNNY,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RTR2903,TRICICLO LEO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RTR2729,TRICICLO 2 EN 1 BUNNY,JUGUETOYS,0,,0,0,0,0,
7.798E+12,RTR2927,TRICICLO 2 EN 1 LEO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7113,VALIJA DOCTORA SOY TIXI,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7212,VALIJA PINTORA SOY TIXI,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7410,VALIJA VETERINARIA SOY TIXI,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7229,VALIJA SET DECO DOC JUGUETES,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7328,VALIJA SET DECO PRINCESA SOFIA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7427,VALIJA DOCTORA PEPPA PIG,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7526,VALIJA SET DECO PEPPA PIG,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7724,VALIJA SET DECO FROZEN II,JUGUETOYS,0,,0,0,0,0,
7.798E+12,FVA7823,VALIJA SET DECO TOY STORY 4,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5027,PELELA PORTATIL - VAQUITA,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BPE5034,PELELA PORTATIL - SAN ANTONIO,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5218,BAÑERA PLEGABLE - PATITOS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5225,BAÑERA PLEGABLE - CACHORROS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5232,BAÑERA PLEGABLE - BUHOS,JUGUETOYS,0,,0,0,0,0,
7.798E+12,BBA5249,BAÑERA PLEGABLE - CHANCHITOS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE4125,PELOTA PVC Ø 6 MINNIE,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE4231,PELOTA PVC Ø 6 MICKEY,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE4279,PELOTA PVC Ø 6 AVENGERS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE4330,PELOTA PVC Ø 6 SPIDERMAN,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE4705,PELOTA PVC Ø 6 CARS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE1093,PELOTA PVC Ø 15 MICKEY,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE1291,PELOTA PVC Ø 15 CARS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE1413,PELOTA PVC Ø 15 MINNIE,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE3202,PELOTA PVC Ø 15 SPIDERMAN,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE3707,PELOTA PVC Ø 15 AVENGERS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE5083,PELOTA PVC Ø 23 SPIDERMAN,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE5410,PELOTA PVC Ø 23 AVENGERS,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE6080,PELOTA PVC Ø 23 MINNIE,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE6370,PELOTA PVC Ø 23 MICKEY,JUGUETOYS,0,,0,0,0,0,
8.42001E+12,NDE6745,PELOTA PVC Ø 23 CARS,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU3010,SP MINI AUTO BLISTER X 1,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU3027,SP MINI TEMATICO BLISTER X 1,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU2051,SP CAMION MOSQUITO + 1 MINI AUTO,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU2181,SP MINI AUTOS PACK X 3,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU2174,SP MINI AUTOS PACK X 7,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU1061,SP MINI AUTOS PACK X 10,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU1017,SP GRANJA + 2 MINI AUTOS,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU1550,SP HELIPUERTO + 4 MINI AUTOS,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU2946,SP ESTACION DE BOMBERO + 4 AUTOS,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU2984,SP MINI RAMPA + 1 MINI AUTO,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU4062,SP MULTIPISTA + 3 MINI AUTOS,JUGUETOYS,0,,0,0,0,0,
3.03216E+12,HAU4116,SP MEGARAMPA + 2 MINI AUTOS,JUGUETOYS,0,,0,0,0,0,
7.79458E+12,FMU6803,Julieta Princesa HADA MADRINA,JUGUETOYS,0,,0,0,0,0,
7.78988E+11,HJU9016,Dragón en blister - surtido de personajes,Caffaro,0,,0,0,0,0,
8.41078E+12,FJU3336,Wizies blister 8 figuras + guia de coleccionista,Caffaro,0,,0,0,0,0,
8.41078E+12,FJU3213,Wizies blister 16 figuras + guia de coleccionista,Caffaro,24,24,0,0,0,0,
8.41078E+12,FJU3329,Wizies Playset Nube con 8 figuras incluidas,Caffaro,0,,0,0,0,0,
8.42113E+12,HMU2332,Figuras Mickey y Pluto Policias con accesorios,Caffaro,0,,0,0,0,0,
8.42113E+12,HAU1885,Vehiculo camping Mickey con figura y accs.,Caffaro,0,,0,0,0,0,
8.42113E+12,HMU2769,2 Figuras lanza agua para el baño - 2 surtidos,Caffaro,0,,0,0,0,0,
8.42113E+12,HMU2790,"Figuras Mickey y Pluto se ensuciaron en el taller, mojalos con agua tibia y se van las manchas",Caffaro,0,,0,0,0,0,
7.798E+12,HMU3975,"Pesonajes x 2 unidades en blister, 4 surtidos",Caffaro,0,,0,0,0,0,
7.798E+12,NAN5535,Figuras Soft - 2 surtidos Caballo y Vaca,Caffaro,0,,0,0,0,0,
7.798E+12,HDI3814,Dinos medianos 3 surtidos,Caffaro,0,,0,0,0,0,
7.798E+12,HDI3821,Dinos diseños infantiles c/chifle 5 surtidos,Caffaro,0,,0,0,0,0,
7.798E+12,HDI3418,Brachiosaurus Soft 18 x 50 cm largo,Caffaro,0,,0,0,0,0,
7.798E+12,NAN0417,"Animales de Granja x 4 Unid., Bolsa PVC",Caffaro,0,,0,0,0,0,
7.798E+12,NAN0424,Animales de Granja x 8 Unid. Bolsa PVC,Caffaro,0,,0,0,0,0,
7.798E+12,NAN3647,Animales de Mar x 3 unidades Bolsa PVC,Caffaro,0,,0,0,0,0,
7.798E+12,QCA0714,Bloques c/puzzle para armar Mickey 35 pzs,Caffaro,0,,0,0,0,0,
7.798E+12,HSD0387,"Soldados x 25 Pcs c/ Avión, Helicóptero ó Jeep",Caffaro,0,,0,0,0,0,
7.798E+12,HSD0394,Soldados x 48 Pcs c/ Avión + Jeep,Caffaro,0,,0,0,0,0,
7.798E+12,HSD0400,Soldados x 101 Ps c/Avión + Helicóptero + Jeep,Caffaro,0,,0,0,0,0,
7.02563E+11,NDE8807,"Soga de saltar 2 metros, colores surtidos",Caffaro,0,,0,0,0,0,
7.02563E+11,NDE8821,Hula Hula fluo con sonido,Caffaro,0,,0,0,0,0,
7.02563E+11,NPA5715,Bolsa x 50 pelotas para pelotero,Caffaro,0,,0,0,0,0,
8.42113E+12,FCA2622,Minnie cambiador de ropa,Caffaro,0,,0,0,0,0,
6.30997E+11,FSH6763,Shopkins con Accesorios,Caffaro,96,,0,0,0,96,
6.30967E+11,FSH9788,Animalitos Shopkins,Caffaro,0,,0,0,0,0,
6.30997E+11,FSH6763,Nenas Shopkins,Caffaro,96,,0,0,0,96,
63996569719,FSH9719,Autito Shopkins,Caffaro,0,,0,0,0,0,
63996567050,FSH7050,Kit lava tu mascota Shopkins,Caffaro,0,,0,0,0,0,
63996566888,FSH6888,Kit granja Shopkins,Caffaro,0,,0,0,0,0,
63996569146,FSH9146,Casa Shopkins,Caffaro,0,,0,0,0,0,
6.30997E+11,HMU5094,"Fortnite - Figura 2"" (5 cm) articulada + 2 armas + base - 6 surtidos (5 Drift, 5 Ragnarok, 2 Cuddle Team Leader, 6 Skull Trooper, 3 Carbride, 3 Omega) .",Caffaro,0,,0,0,0,0,
6.30997E+11,HMU5070,"Fortnite - 2 figuras 2"" (5 cm) articuladas con armas + accesorios + base - surtido: Black Knight, Triple Threat, Love Ranger, Teknique, Carbide, Jonesy, Omega",Caffaro,33,,0,0,0,33,
6.30997E+11,HMU5100,Fortnite - Playset Fuerte c/figura exclusiva incluida,Caffaro,0,,0,0,0,0,
6.30997E+11,HMU5544,Fortnite - Vehiculo Karting + Figura Deluxe c/accs,Caffaro,0,,0,0,0,0,
6.30997E+11,HMU5087,"Fortnite - Pack con 4 figuras 2"" (5 cm) articuladas 5 cm + accesorios + bases: Raptor, Rust Lord, Rex, Raven",Caffaro,64,,0,0,0,64,
6.30997E+11,HMU5117,Fortnite - Playset Mega Fuerte. Viene c/2 figuras exclusivas + accesorios + stickers. 38 piezas!,Caffaro,0,,0,0,0,0,
6.30997E+11,HMU6107,Fortnite - Avion + figura exclusiva con accesorios,Caffaro,0,,0,0,0,0,
6.30997E+11,HMU5124,Fortnite - Bus icónico del juego c/figura exclusiva,Caffaro,0,,0,0,0,0,
7.87926E+11,HMU6169,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle 22 articulaciones. Pesonaje Ragnarok",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU6718,Fortnite - Vehículo Quad Crasher - Cuatriciclo,Caffaro,0,,0,0,0,0,
7.87926E+11,HMU7258,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje: Hybrid Stage 3",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU7319,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje Beastmode Jackal",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU7326,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje: Beastmode Rhino",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU7333,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje: Skully",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU7340,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje: Vendetta",Caffaro,0,,0,0,0,0,
7.87926E+11,HMU8057,"Fortnite - Figura 7"" de colección con accs y base. Máximo detalle con 22 artic. Pesonaje: Red Strike",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU9757,Pinypon Action - Figura c/accs. Exhibidor de mesa,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6601,Pinypon Action - Figura en blister surtido SWAT con accesorios. Exhibidor de mesa,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU9788,Pinypon Action - Figura en blister con mascota + accs,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8720,Pinypon Action - 2 Figuras en blister con accesorios,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU7561,Pinypon Action - Moto de bombero + figura + accs,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8751,Pinypon Action - Auto + moto policia con figura y accs,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU1201,Pinypon Action - Auto de bomberos con figura y accesorios. Incluye carrito con lanzador,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8507,"Pinypon Action - Lancha de rescate + figura + accesorios. La lancha de rescate flota en el agua, pero tambien trae ruedas para que se utilice en tierra.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU4011,Pinypon Action - Vehículo Furgón de operaciones especiales. C/2 figuras: ladrón y un policia + accs,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8737,Pinypon Action - Playset Comisaría 2 figuras y accs. Con luces y sonidos - PILAS INCLUIDAS.,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8622,"""Pinypon"" Figuras Serie 8 en exhibidor de mesa",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6311,"""Pinypon"" Figuras Serie 10 en exhibidor de mesa",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU7714,"""Pinypon"" Figuras amigas de shopping con accs.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8516,"""Pinypon"" Clase de pintura con 2 figuras y accs",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU2777,PinyPon - Vehiculo Moto/Auto con figuras y accs,Caffaro,0,,0,0,0,0,
8.41078E+12,FMU5810,"""Pinypon"" Moto delivery de pizzas. Con Figura y accs.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU1722,"""Pinypon"" Balde 5 figuras + accesorios",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU3571,"""Pinypon"" Playset Pizzeria con figura y accesorios",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU2957,"""Pinypon"" Playset Granja con 11 figuras y accesorios. Nunca tantas figuras en un playset!.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6212,"""Pinypon"" Parque de Agua, incluye más de 20 accesorios y 2 figuras: un bebé y una figura Pinypon",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8835,"""Pinypon"" Caravana Cool, vehiculo con figura y accs. El techo se da vuelta y se hace pileta. PILAS INCLUIDAS, tiene una bola de boliche que hace luces.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8070,"""Pinypon"" Figura Brujita + accesorios en blister",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6335,"""Pinypon"" Reinas + accs. La pollera gira su lado interno para cambiarla. Personajes surt. Exhibido CDU",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8509,"""Pinypon"" 2 figuras - bruja y princesa c/accs, blister",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU8523,"""Pinypon"" Unicornio + figura. Mueve las alas",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU3090,"""Pinypon"" Habitación brujitas. Figura + accs",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6236,"""Pinypon"" Figura + Dragón + accesorios. La figura puede subirse arriba del dragón.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU6304,"""Pinypon"" Playset Castillo de la Reina, figura + accs. Tiene manija para llevar como valijita.",Caffaro,0,,0,0,0,0,
8.41078E+12,FMU3069,"""Pinypon"" Casa encantada de las brujitas. Viene una figura incluida +mascota + casa + accs. Con luces",Caffaro,0,,0,0,0,0,
7.96714E+11,FMU0784,Mordillo Vaquita S. Antonio Múltiples texturas y colores,Caffaro,0,,0,0,0,0,
7.96714E+11,HMU7073,Mini peluche con gancho para colgar - surtido de modelos con muchos colores y texturas de telas,Caffaro,0,,0,0,0,0,
7.96714E+11,HDI6540,"Dinosaurio mordillo, múltiples texturas y colores",Caffaro,0,,0,0,0,0,
7.96714E+11,FMU6557,"Mariposa mordillo, con múltiples texturas y colores.",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN5277,"Osito con gancho de agarre, múltiples texturas y colores.Incluye mordillo",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN5284,"Cebra con gancho de agarre, múltiples texturas y colores. Incluye mordillo",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN5291,"Koala, con gancho de agarre, múltiples texturas y colores. Incluye mordillo",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN0135,Pavo Real multiples actividades. Gancho de agarre. Diferentes colores y texturas y sonidos,Caffaro,0,,0,0,0,0,
7.96714E+11,NAN0685,"Capitán Calamar con actividades, diferentes texturas de telas y tejidos. Viene con gancho de agarre.",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN0241,Luciérnaga con actividades con gancho de agarre. Telas de multiples colores y texturas. Incluye mordillo,Caffaro,0,,0,0,0,0,
7.96714E+11,NAN0265,"Muñeca Emily, diferentes texturas de tela y tejidos, con actividades. Muchos colores. Gancho de agarre.",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN5659,"Dragón, c/gancho de agarre, múltiples texturas y colores. Al tirar del gancho las alas suben y bajan vibrantes",Caffaro,0,,0,0,0,0,
7.96714E+11,NAN2443,"Oruga Mix & Match, las partes que se adhieren unas a otras mediante abrojos. Múltiples texturas y colores.",Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6214,SuperZings Bolsita con una figura coleccionable,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6245,SuperZings Hideout - contiene 1 figura + casita,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6276,SuperZings Vehiculo con figura coleccionable,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6344,SuperZings Kaboom Trap Casita + 2 figuras Caja display,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6320,SuperZings blister c/4 figuras coleccionables + 2 casitas p/esconderlos + un lanzador + 3 superdiscos,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6696,SuperZings blister con 10 figuras coleccionables,Caffaro,0,,0,0,0,0,
8.43162E+12,HMU6375,SuperZings Blister contiene 2 figuras exclusivas + 2 vehiculos lanzadores + accesorios,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU8746,Hatchimals Mystery Egg - son 4 surtidos,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU0596,Hatchimals Hatchibabies - Cheetree. Varón o nena. Incluye 1 Hatchibaby + accs. Pilas incluidas,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU0572,Hatchimals Hatchibabies - Ponette. Varón o nena. Incluye 1 Hatchibaby + accs. Pilas incluidas,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU1050,Hatchimal coleccionable en Caja,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU1098,Hatchimal con 2 huevos + nido - coleccionables,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU2958,Hatchimals Nido con luz y una figura - surtido Jardín,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU2972,Hatchimals Nido con luz y una figura - surtido Bosque,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU2965,Hatchimals Nido con luz y una figura - surtido Playa,Caffaro,0,,0,0,0,0,
7.78989E+11,FMU1111,Hatchimal con 4 huevos + 1 figura - coleccionables,Caffaro,20,,0,0,0,20,
7.78989E+11,FMU0879,Hatchimal Huevera c/12 figuras,Caffaro,0,,0,0,0,0,
6.30997E+11,FPE1763,PIKMI POPS PACK x 2 Serie 2 - 2 Peluches sorpresa coleccionables con aroma + stickers + dije plastico + block de notas + cartuchera + goma de borrar + llavero + 2 mensajes secretos + base del envase. Envase contenedor con forma de chupetin - exhibidor de mesa ,Caffaro,0,,0,0,0,0,
6.30997E+11,FPE2340,PIKMI POPS JUMBO PLUSH - Peluche Pikmi Pop Gigante con dijes y mensaje secreto. Son 4 surtidos diferentes para coleccionar,Caffaro,0,,0,0,0,0,
7.78988E+11,FMU4863,"Mini Figuras coleccionable 2"" (5 cm) Incluye figura y base para apoyarlo. Surtido de personajes, exhibido CDU.",Caffaro,0,,0,0,0,0,
7.78988E+11,FMU8683,"Figura articulada 6"" (15 cm), 3 articulaciones. Surtido de personajes",Caffaro,0,,0,0,0,0,
7.78988E+11,FMU3851,"Figura articulada 4"" (10 cm), 9 articulaciones. surtidos: Robin, Nightwing, Guason, Manbat. No incluye Batman. Incluyen 3 accs sorpresa",Caffaro,0,,0,0,0,0,
7.78988E+11,FMU3738,"Figura articulada 4"" (10 cm), 9 articulaciones. surtido de diferentes Batman. Incluyen 3 accs sorpresa",Caffaro,0,,0,0,0,0,
7.78988E+11,FMU3677,"Figura articulada 12"" (30 cm). 11 articulaciones!. Surtido de personajes, No incluye Batman",Caffaro,0,,0,0,0,0,
7.78988E+11,FMU3578,"Figura articulada 12"" (30 cm). 11 articulaciones!. Surtido de diferentes Batman",Caffaro,0,,0,0,0,0,
7.78988E+11,HMU5471,"Figura articulada 4"" (10 cm) con un equipo para transformarse. 2 surtidos: Batman y King Shark",Caffaro,0,,0,0,0,0,
7.78988E+11,HMU4740,"Figura Batman Deluxe articulada 12"" (30 cm), cinturón rotativo carga armas. Al apretarle las piernas, el cinturon gira y va cambiando de arma, al ponerle el arma en la mano se enciende una luz + 20 sonidos Pilas incluidas",Caffaro,0,,0,0,0,0,
7.78989E+11,HMU2271,Vehiculo Batimóvil,Caffaro,0,,0,0,0,0,
7.78988E+11,HMU4719,"Vehiculo Bati-moto con 2 Figura de 4"" (10 cm) exclusivas: Batman exclusivo articulada + figura del villano Clayface",Caffaro,0,,0,0,0,0,
